,Suburb,Suburb Latitude,Suburb Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
1930,Chelmer,-27.5122288,152.97440749999998,Adrift,-27.514522733925133,152.97689147132263,Café
1931,Corinda,-27.543076899999996,152.9813705,Caffe Primavera,-27.540077038357012,152.9814449634068,Café
1932,Corinda,-27.543076899999996,152.9813705,Subway,-27.54011932874944,152.98175105075848,Sandwich Place
1933,Corinda,-27.543076899999996,152.9813705,Domino's Pizza,-27.540088628434805,152.981685102007,Pizza Place
1934,Corinda,-27.543076899999996,152.9813705,Pet Cafe,-27.539728,152.981591,Café
1935,Corinda,-27.543076899999996,152.9813705,Corinda Pharmacy,-27.539672,152.981516,Pharmacy
1936,Corinda,-27.543076899999996,152.9813705,Hooked On Bread,-27.53953,152.98118,Bakery
1937,Corinda,-27.543076899999996,152.9813705,Corinda Railway Station,-27.53950242765394,152.98052979251733,Train Station
1938,Corinda,-27.543076899999996,152.9813705,O'Tooles Tavern,-27.53929812567464,152.98164141856228,Pub
1939,Corinda,-27.543076899999996,152.9813705,Dunlop Park Pool,-27.54724324148827,152.98062750501424,Pool
1940,Enoggera,-27.422257300000002,152.9917628,Anytime Fitness,-27.420082203283098,152.9909693569529,Gym
1941,Enoggera,-27.422257300000002,152.9917628,Subway,-27.423006,152.990443,Sandwich Place
1942,Enoggera,-27.422257300000002,152.9917628,Pizza Capers,-27.423002,152.990249,Pizza Place
1943,Enoggera,-27.422257300000002,152.9917628,Liquorland,-27.42212746759999,152.99081284504376,Liquor Store
1944,Enoggera,-27.422257300000002,152.9917628,NightOwl,-27.422624584222515,152.99055418188388,Convenience Store
1945,Enoggera,-27.422257300000002,152.9917628,Noodle Box,-27.423436919015014,152.9903604460179,Asian Restaurant
1946,Enoggera,-27.422257300000002,152.9917628,Beer Wine Spirits (BWS),-27.422685855741875,152.99047945703026,Liquor Store
1947,Enoggera,-27.422257300000002,152.9917628,Sunshine Kebabs,-27.42353820800781,152.990234375,Kebab Restaurant
1948,Enoggera,-27.422257300000002,152.9917628,Lotus Room,-27.420211657635043,152.991102835593,Asian Restaurant
1949,Enoggera,-27.422257300000002,152.9917628,Sevenstones,-27.423622815783524,152.99029551904198,Australian Restaurant
1950,Enoggera,-27.422257300000002,152.9917628,"Enoggera Bowls, Sports and Community Club",-27.42011,152.99426,Bowling Green
1951,Enoggera,-27.422257300000002,152.9917628,Beach Volleyball,-27.420269773683863,152.9944629035261,Volleyball Court
1952,Enoggera,-27.422257300000002,152.9917628,Enoggera Railway Station,-27.42029530291119,152.99237072467804,Train Station
1953,Ferny Grove,-27.4034029,152.933129,Jetts,-27.405030943677893,152.93155857852784,Gym
1954,Ferny Grove,-27.4034029,152.933129,Coles,-27.40487673569605,152.93134902489493,Supermarket
1955,Ferny Grove,-27.4034029,152.933129,Ferny Grove Shopping Village,-27.404995652298588,152.93139865920136,Shopping Mall
1956,Ferny Grove,-27.4034029,152.933129,Taylor's Seafood,-27.405090180000002,152.931198,Seafood Restaurant
1957,Ferny Grove,-27.4034029,152.933129,Ferny Grove Railway Station,-27.401277517411412,152.93488579766296,Train Station
1958,Ferny Grove,-27.4034029,152.933129,Ferny Grove Tavern,-27.401958,152.936759,Restaurant
1959,Fig Tree Pocket,-27.5281261,152.96270180000002,P&C - Uniform shop,-27.527001,152.965255,Kids Store
1960,Graceville,-27.520899,152.977918,Three Girls Skipping,-27.52168328616086,152.9759849585486,Café
1961,Graceville,-27.520899,152.977918,Honour Espresso,-27.520949,152.975624,Coffee Shop
1962,Graceville,-27.520899,152.977918,Lick! Ice Cream,-27.52074,152.97539,Ice Cream Shop
1963,Graceville,-27.520899,152.977918,Goodness Gracious Cafe,-27.5225,152.98029,Café
1964,Graceville,-27.520899,152.977918,Hunter And Scout,-27.520614,152.975571,Café
1965,Graceville,-27.520899,152.977918,Regal Twin Cinemas,-27.52223,152.97594,Indie Movie Theater
1966,Graceville,-27.520899,152.977918,7-Eleven,-27.52197,152.98014,Convenience Store
1967,Graceville,-27.520899,152.977918,Baker's Delight,-27.521676691767702,152.97601978049303,Bakery
1968,Graceville,-27.520899,152.977918,Graceville Railway Station,-27.520470093770328,152.97585636377335,Train Station
1969,Graceville,-27.520899,152.977918,Miku,-27.520725286841756,152.97569595458415,Japanese Restaurant
1970,Graceville,-27.520899,152.977918,Lahn Thai,-27.520673,152.975686,Thai Restaurant
1971,Graceville,-27.520899,152.977918,Boucher French Bistro,-27.5214,152.97567,French Restaurant
1972,Graceville,-27.520899,152.977918,Sublime Espresso Bar,-27.5225,152.98029,Coffee Shop
1973,Graceville,-27.520899,152.977918,Foodworks,-27.52408,152.98128,Supermarket
1974,Indooroopilly,-27.5014579,152.9745281,Sushi Train,-27.501472748573004,152.97590078040525,Sushi Restaurant
1975,Indooroopilly,-27.5014579,152.9745281,Indooroopilly Shopping Centre,-27.499962961847892,152.9727359304333,Shopping Mall
1976,Indooroopilly,-27.5014579,152.9745281,Hog's Breath Café,-27.50146239545427,152.9759192783378,Steakhouse
1977,Indooroopilly,-27.5014579,152.9745281,Salsas Fresh Mex Grill,-27.501144711864033,152.972268093775,Mexican Restaurant
1978,Indooroopilly,-27.5014579,152.9745281,Hakataya Ramen (博多屋),-27.501125503695086,152.97228871989878,Ramen Restaurant
1979,Indooroopilly,-27.5014579,152.9745281,NKB Express,-27.501701966590716,152.97600018892305,Diner
1980,Indooroopilly,-27.5014579,152.9745281,Coles,-27.498851754709648,152.9729650968815,Supermarket
1981,Indooroopilly,-27.5014579,152.9745281,Fitness First,-27.50082366203924,152.97194224689036,Gym
1982,Indooroopilly,-27.5014579,152.9745281,Harajuku Gyoza,-27.501639507731916,152.97305527701147,Japanese Restaurant
1983,Indooroopilly,-27.5014579,152.9745281,JB HI-FI,-27.499944,152.973045,Electronics Store
1984,Indooroopilly,-27.5014579,152.9745281,Muffin Break,-27.50113272283316,152.97234072727304,Café
1985,Indooroopilly,-27.5014579,152.9745281,Thai Aroy,-27.5033,152.97722,Thai Restaurant
1986,Indooroopilly,-27.5014579,152.9745281,H&M,-27.501135686123025,152.97275019809604,Clothing Store
1987,Indooroopilly,-27.5014579,152.9745281,Six Degrees Cafe Restaurant,-27.50229,152.97409,Café
1988,Indooroopilly,-27.5014579,152.9745281,Sendok Garpu,-27.50323,152.97724,Indonesian Restaurant
1989,Indooroopilly,-27.5014579,152.9745281,Foundry Artisan Coffee,-27.499697,152.973336,Coffee Shop
1990,Indooroopilly,-27.5014579,152.9745281,eVent Cinemas - Gold Class,-27.500927027662556,152.97230782603623,Movie Theater
1991,Indooroopilly,-27.5014579,152.9745281,Phuc Deli Viet,-27.501179805083673,152.97221624629898,Vietnamese Restaurant
1992,Indooroopilly,-27.5014579,152.9745281,Hanaichi,-27.50115806109971,152.972284718076,Japanese Restaurant
1993,Indooroopilly,-27.5014579,152.9745281,David Jones,-27.501076315637626,152.97362539828666,Department Store
1994,Indooroopilly,-27.5014579,152.9745281,Corner Cafe 26,-27.502083086861177,152.97440856717466,Café
1995,Indooroopilly,-27.5014579,152.9745281,Myer,-27.498692026665,152.97281064897567,Department Store
1996,Indooroopilly,-27.5014579,152.9745281,Chemist Warehouse,-27.497650992303946,152.9758849591444,Pharmacy
1997,Indooroopilly,-27.5014579,152.9745281,Coffee Hit,-27.498387722440505,152.97287925198341,Coffee Shop
1998,Indooroopilly,-27.5014579,152.9745281,Indooroopilly Shopping Centre Food Court,-27.5011124749678,152.9722746557989,Food Court
1999,Indooroopilly,-27.5014579,152.9745281,Eldorado 8,-27.503315761832308,152.9751216837795,Multiplex
2000,Indooroopilly,-27.5014579,152.9745281,Cafe XS,-27.499901333807646,152.97275777124122,Café
2001,Indooroopilly,-27.5014579,152.9745281,The Coffee Club,-27.500125735100372,152.9723498113917,Coffee Shop
2002,Indooroopilly,-27.5014579,152.9745281,Subway,-27.501112183147626,152.9722830613486,Sandwich Place
2003,Indooroopilly,-27.5014579,152.9745281,Kmart,-27.499287722464526,152.97282789172,Department Store
2004,Indooroopilly,-27.5014579,152.9745281,Pig 'N' Whistle,-27.501566953424348,152.97239371584865,Pub
2005,Indooroopilly,-27.5014579,152.9745281,Passiontree Velvet,-27.49975245201572,152.9730462999375,Café
2006,Indooroopilly,-27.5014579,152.9745281,7-Eleven,-27.502390342603178,152.9751671705069,Convenience Store
2007,Indooroopilly,-27.5014579,152.9745281,JB Hi-Fi,-27.497917527666242,152.9717643919008,Electronics Store
2008,Indooroopilly,-27.5014579,152.9745281,KFC,-27.501131753269487,152.97236808568977,Fast Food Restaurant
2009,Indooroopilly,-27.5014579,152.9745281,Hungry Jack's,-27.501116,152.972367,Fast Food Restaurant
2010,Indooroopilly,-27.5014579,152.9745281,Boost Juice,-27.50105202352634,152.97225764399101,Juice Bar
2011,Indooroopilly,-27.5014579,152.9745281,Target,-27.500800335746188,152.97247728953064,Big Box Store
2012,Indooroopilly,-27.5014579,152.9745281,Laksa Hut,-27.502010528969613,152.97436137216377,Malay Restaurant
2013,Indooroopilly,-27.5014579,152.9745281,Yum Cha Cuisine (御膳),-27.49771,152.972907,Dim Sum Restaurant
2014,Indooroopilly,-27.5014579,152.9745281,eVent Cinemas,-27.50092376224388,152.97225902210582,Multiplex
2015,Indooroopilly,-27.5014579,152.9745281,Sushi Sushi,-27.498324014612358,152.97283363930174,Sushi Restaurant
2016,Indooroopilly,-27.5014579,152.9745281,j-Shinsen,-27.5013463915434,152.97233145360434,Sushi Restaurant
2017,Indooroopilly,-27.5014579,152.9745281,McDonald's,-27.49976215334839,152.9760384925903,Fast Food Restaurant
2018,Indooroopilly,-27.5014579,152.9745281,McDonald's,-27.50115435921163,152.97227140340615,Fast Food Restaurant
2019,Indooroopilly,-27.5014579,152.9745281,BP,-27.49757659,152.97369738,Gas Station
2020,Indooroopilly,-27.5014579,152.9745281,Jamaica Blue,-27.500083392837713,152.9724428041011,Coffee Shop
2021,Indooroopilly,-27.5014579,152.9745281,KFC,-27.497625632936494,152.97437048987658,Fast Food Restaurant
2022,Jamboree Heights,-27.557414899999998,152.9345227,Madders Brothers Patisserie,-27.55822,152.93271,Pastry Shop
2023,Jamboree Heights,-27.557414899999998,152.9345227,Plattform 1 Darra Train Station,-27.556304196394432,152.93219643507146,Platform
2024,Jamboree Heights,-27.557414899999998,152.9345227,Horizon Drive Bus Stop,-27.55631440536031,152.9321132709996,Bus Station
2025,Jamboree Heights,-27.557414899999998,152.9345227,Scholz Electrical,-27.559664176319988,152.93644666671753,Electronics Store
2026,Jamboree Heights,-27.557414899999998,152.9345227,Sunstate Confectionery,-27.561340305438492,152.93376522569542,Candy Store
2027,Jindalee,-27.5336271,152.9385099,The Pepper Lounge,-27.532494561064937,152.9421291036541,Café
2028,Jindalee,-27.5336271,152.9385099,Piggy Back Cafe,-27.534697,152.935024,Breakfast Spot
2029,Jindalee,-27.5336271,152.9385099,Woolworths,-27.53244538246637,152.94235117577577,Supermarket
2030,Jindalee,-27.5336271,152.9385099,Lee's Bakery,-27.53291,152.94034,Bakery
2031,Jindalee,-27.5336271,152.9385099,Starfish Cuisine Fish Cafe,-27.532299723876744,152.93666312748633,Fish & Chips Shop
2032,Jindalee,-27.5336271,152.9385099,Raja Indian Restaurant,-27.533417615598616,152.9354349269156,Indian Restaurant
2033,Jindalee,-27.5336271,152.9385099,Foodworks,-27.533350781260275,152.93531828759612,Supermarket
2034,Jindalee,-27.5336271,152.9385099,Jindalee Boat Ramp,-27.533362542722966,152.93531260918692,Pier
2035,Jindalee,-27.5336271,152.9385099,Fishermans Basket,-27.532475031006797,152.9415978625856,Seafood Restaurant
2036,Jindalee,-27.5336271,152.9385099,Stir Fry Cafe,-27.532547,152.941798,Asian Restaurant
2037,Jindalee,-27.5336271,152.9385099,Thai Jindalee,-27.532425,152.941863,Asian Restaurant
2038,Jindalee,-27.5336271,152.9385099,Jetts,-27.532552992097173,152.94206909444074,Gym / Fitness Center
2039,Jindalee,-27.5336271,152.9385099,IGA,-27.53262936554833,152.9421329498291,Grocery Store
2040,Jindalee,-27.5336271,152.9385099,Jindalee Jags,-27.532670508640575,152.93370201412304,Athletics & Sports
2041,Karana Downs,-27.55,152.8222,Dough-Licious Pizza,-27.54702038293117,152.82291782360562,Pizza Place
2042,Karana Downs,-27.55,152.8222,Foodworks,-27.546937145643252,152.82304286956787,Supermarket
2043,Karana Downs,-27.55,152.8222,Namoola Blue  Cafe,-27.546951,152.82318,Café
2044,Kenmore,-27.5160106,152.94134209999999,Siam Sunset,-27.520214897177993,152.9416725700038,Thai Restaurant
2045,Kenmore,-27.5160106,152.94134209999999,Kersley Road Shopping Village,-27.52015546235593,152.941546142081,Shopping Mall
2046,Kenmore,-27.5160106,152.94134209999999,D&D Espresso Coffee,-27.520193,152.94165,Café
2047,Kenmore Hills,-27.495594,152.92728169999998,Kenmore Hills Early Learning,-27.494991204096966,152.9276517033577,Child Care Service
2048,Middle Park,-27.5534017,152.9211696,Middle Park Shopping Centre,-27.55152097071341,152.9194741524916,Shopping Mall
2049,Middle Park,-27.5534017,152.9211696,Peter Lightfoot Oval,-27.551267609222226,152.91933510144335,Soccer Field
2050,Middle Park,-27.5534017,152.9211696,Sirtaj Indian Restaurant,-27.555555161735693,152.92299270629883,Indian Restaurant
2051,Middle Park,-27.5534017,152.9211696,Coles,-27.5556759162608,152.92308848874296,Supermarket
2052,Middle Park,-27.5534017,152.9211696,Al Dente,-27.555824258054816,152.92285289416245,Italian Restaurant
2053,Middle Park,-27.5534017,152.9211696,Samarco II,-27.55576333242485,152.92308274255302,Café
2054,Milton,-27.470019399999995,153.0037657,The Scratch,-27.469864236020662,153.00422312188235,Dive Bar
2055,Milton,-27.470019399999995,153.0037657,Bunker,-27.469105438520643,153.00640585287763,Coffee Shop
2056,Milton,-27.470019399999995,153.0037657,Mrs Luu's,-27.46916066817194,153.0060769677416,Vietnamese Restaurant
2057,Milton,-27.470019399999995,153.0037657,Tuk Tuk Bar,-27.470474039346325,153.00424290820857,Bar
2058,Milton,-27.470019399999995,153.0037657,Arrivederci Pizza Al Metro,-27.47017916289404,153.00437011335876,Italian Restaurant
2059,Milton,-27.470019399999995,153.0037657,Aether Brewing,-27.4693368972484,153.00561876130317,Brewery
2060,Milton,-27.470019399999995,153.0037657,China Sea,-27.47232,153.00564,Chinese Restaurant
2061,Milton,-27.470019399999995,153.0037657,Milton Markets,-27.468605484529615,153.00794280131115,Market
2062,Milton,-27.470019399999995,153.0037657,Snap Fitness,-27.468814388961516,153.00309814573066,Gym
2063,Milton,-27.470019399999995,153.0037657,The Fishery,-27.46887640651867,153.0030898193964,Fish & Chips Shop
2064,Milton,-27.470019399999995,153.0037657,Soul Bistro,-27.468789498311093,153.0031184780047,Café
2065,Milton,-27.470019399999995,153.0037657,Frew Park,-27.4691487697442,153.0004698304036,Park
2066,Milton,-27.470019399999995,153.0037657,Jetts 24 Hour Fitness,-27.474256104039757,153.00222641009188,Gym
2067,Milton,-27.470019399999995,153.0037657,My Thai Kitchen,-27.468557235259414,153.0028518862223,Thai Restaurant
2068,Milton,-27.470019399999995,153.0037657,Mary Ryan's,-27.471479608097873,153.00503645724487,Bookstore
2069,Milton,-27.470019399999995,153.0037657,XXXX Brewery,-27.46762264372757,153.0063562099696,Brewery
2070,Milton,-27.470019399999995,153.0037657,Ribs and Rumps,-27.469665066930382,153.0054594462267,Steakhouse
2071,Milton,-27.470019399999995,153.0037657,Temple Thai,-27.47041316098927,153.00440769933573,Thai Restaurant
2072,Milton,-27.470019399999995,153.0037657,La Dolce Vita,-27.47065914990462,153.004681139228,Café
2073,Milton,-27.470019399999995,153.0037657,Tognini's Cafe Deli,-27.46825301238694,153.0025058041624,Café
2074,Milton,-27.470019399999995,153.0037657,Craft Restaurant & Bar,-27.46997,153.00456,Australian Restaurant
2075,Milton,-27.470019399999995,153.0037657,The Coffee Club,-27.470975761981844,153.00480980761458,Café
2076,Milton,-27.470019399999995,153.0037657,Subway,-27.469695965179643,153.0041665285142,Sandwich Place
2077,Milton,-27.470019399999995,153.0037657,Polish Club (Polonia),-27.47210652889799,153.0042475863863,Bar
2078,Milton,-27.470019399999995,153.0037657,IGA Milton,-27.468180727627505,153.0023559599651,Grocery Store
2079,Milton,-27.470019399999995,153.0037657,Umart,-27.473600312774096,153.00075092429364,Electronics Store
2080,Milton,-27.470019399999995,153.0037657,Officeworks,-27.467729588326918,153.0071286452502,Paper / Office Supplies Store
2081,Milton,-27.470019399999995,153.0037657,Pizza Miltonio,-27.468509956985688,153.0027749262685,Pizza Place
2082,Milton,-27.470019399999995,153.0037657,Little Lily Sushi Bar,-27.4703,153.00424,Sushi Restaurant
2083,Milton,-27.470019399999995,153.0037657,Milton Fruit Bowl,-27.46826359017337,153.00253924199365,Fruit & Vegetable Store
2084,Milton,-27.470019399999995,153.0037657,Centro Milton,-27.468151743211937,153.00245220323734,Shopping Mall
2085,Milton,-27.470019399999995,153.0037657,Andavanth,-27.4722511346002,153.00231334821936,Café
2086,Milton,-27.470019399999995,153.0037657,Milton Park,-27.469397176170045,153.00079748588527,Park
2087,Milton,-27.470019399999995,153.0037657,The Patio,-27.470487839368705,153.00685655531396,Café
2088,Milton,-27.470019399999995,153.0037657,McDonald's,-27.46749748143438,153.00794434900843,Fast Food Restaurant
2089,Moggill,-27.570293100000004,152.8765061,Priors Pocket Oval,-27.571912,152.873184,Athletics & Sports
2090,Moggill,-27.570293100000004,152.8765061,The Apple Tree,-27.571162,152.872245,Café
2091,Mount Crosby,-27.4325961,153.04687230000002,Fonzie Abbott Coffee Roasters,-27.432729,153.045293,Café
2092,Mount Crosby,-27.4325961,153.04687230000002,Allan Border Field,-27.434874381218943,153.04558184660704,Cricket Ground
2093,Mount Crosby,-27.4325961,153.04687230000002,She Bangs Coffee,-27.433331,153.044109,Coffee Shop
2094,Mount Crosby,-27.4325961,153.04687230000002,Access Locksmiths Pty Ltd,-27.43277,153.0501,Locksmith
2095,Mount Crosby,-27.4325961,153.04687230000002,McDonald's,-27.432443343651514,153.0430270484574,Fast Food Restaurant
2096,Mount Crosby,-27.4325961,153.04687230000002,Bartley's Hill Lookout,-27.431954091917145,153.0518317128617,Scenic Lookout
2097,Mount Ommaney,-27.5444804,152.9286773,The Reject Shop Mt Ommaney,-27.545278,152.931389,Discount Store
2098,Oxley,-27.5564622,152.9743667,Zarraffa's Coffee,-27.553605212492513,152.9743627090626,Café
2099,Oxley,-27.5564622,152.9743667,Woolworths,-27.55365335121,152.97449555576583,Supermarket
2100,Oxley,-27.5564622,152.9743667,Black Milk Cafe,-27.55338829291879,152.97420488164576,Coffee Shop
