,Cluster Labels,Address,Suburb,Region,1st Most Common Venue,2nd Most Common Venue,3rd Most Common Venue,4th Most Common Venue,5th Most Common Venue,6th Most Common Venue,7th Most Common Venue,8th Most Common Venue,9th Most Common Venue,10th Most Common Venue,Suburb Latitude,Suburb Longitude
698,2,"Nizamuddin West, New Delhi India",Nizamuddin West,New Delhi India,Mughlai Restaurant,BBQ Joint,Gym / Fitness Center,Indian Restaurant,Eye Doctor,Exhibit,Fabric Shop,Factory,Falafel Restaurant,Fish Market,28.588365,77.2449546
699,0,"Noho, New York City US",Noho,New York City US,Italian Restaurant,Coffee Shop,Grocery Store,Sandwich Place,Sushi Restaurant,Japanese Restaurant,Wine Shop,Rock Club,Asian Restaurant,Thai Restaurant,40.72325902,-73.98843368
700,0,"Norman Park, Brisbane",Norman Park,Brisbane,Breakfast Spot,Train Station,Park,Supermarket,Fish & Chips Shop,Coffee Shop,Zoo Exhibit,Farmers Market,Film Studio,Filipino Restaurant,-27.480455,153.0641069
701,0,"North Corona, New York City US",North Corona,New York City US,Deli / Bodega,Bakery,Gym / Fitness Center,Pizza Place,Hotel,Spanish Restaurant,Caribbean Restaurant,Latin American Restaurant,Mobile Phone Shop,South American Restaurant,40.754071,-73.85751791
702,0,"North Hills, Los Angeles US",North Hills,Los Angeles US,Sculpture Garden,Gym,Tourist Information Center,Zoo Exhibit,Farmers Market,Film Studio,Filipino Restaurant,Field,Fast Food Restaurant,Farm,34.2429575,-118.4854081
703,0,"North Hollywood, Los Angeles US",North Hollywood,Los Angeles US,Mexican Restaurant,Liquor Store,Breakfast Spot,Hardware Store,Burger Joint,Fast Food Restaurant,Video Store,Asian Restaurant,Middle Eastern Restaurant,Dive Bar,34.1729044,-118.3740371
704,3,"North Melbourne, Melbourne",North Melbourne,Melbourne,Café,Korean Restaurant,Coffee Shop,Bar,Indian Restaurant,Italian Restaurant,Bakery,Park,Hotel,Juice Bar,-37.8076092,144.9423514
705,3,"North New Brighton, Christchurch New Zealand",North New Brighton,Christchurch New Zealand,Café,Beach,Skate Park,Zoo Exhibit,Farmers Market,Financial or Legal Service,Film Studio,Filipino Restaurant,Field,Fast Food Restaurant,-43.4914193,172.7204407
706,0,"North Riverdale, New York City US",North Riverdale,New York City US,Pizza Place,Bank,Italian Restaurant,Chinese Restaurant,Sandwich Place,Bus Station,Grocery Store,Social Club,Mexican Restaurant,Sushi Restaurant,40.90854283,-73.90453055
707,0,"North Side, New York City US",North Side,New York City US,Coffee Shop,Pizza Place,Yoga Studio,Bar,American Restaurant,Vegetarian / Vegan Restaurant,Bakery,Wine Bar,Jewelry Store,Shoe Store,40.71482291,-73.95880858
708,0,"North University Park, Los Angeles US",North University Park,Los Angeles US,Food Truck,Yoga Studio,Coffee Shop,College Residence Hall,Shipping Store,Big Box Store,Café,Caribbean Restaurant,Farmers Market,Concert Hall,34.027449,-118.2839493
709,3,"Northcote, Christchurch New Zealand",Northcote,Christchurch New Zealand,Bookstore,Cosmetics Shop,Supermarket,Electronics Store,Department Store,Café,Grocery Store,Shopping Mall,Zoo Exhibit,Financial or Legal Service,-43.4842738,172.606482
710,0,"Northgate, Brisbane",Northgate,Brisbane,Gym,Brewery,Motel,Hotel,Zoo Exhibit,Fast Food Restaurant,Financial or Legal Service,Film Studio,Filipino Restaurant,Field,-27.3908162,153.0693526
711,0,"Northridge, Los Angeles US",Northridge,Los Angeles US,Mexican Restaurant,Japanese Restaurant,Fast Food Restaurant,Chinese Restaurant,Asian Restaurant,American Restaurant,Burger Joint,Coffee Shop,Middle Eastern Restaurant,Hookah Bar,34.2345615,-118.5369316
712,3,"Northwood, Christchurch New Zealand",Northwood,Christchurch New Zealand,Park,Electronics Store,Supermarket,Café,Restaurant,Paper / Office Supplies Store,Gym / Fitness Center,Department Store,Shopping Mall,Gastropub,-43.4584518,172.6124722
713,0,"Norwood, New York City US",Norwood,New York City US,Pizza Place,Bank,Chinese Restaurant,Pharmacy,Park,Deli / Bodega,Caribbean Restaurant,Spanish Restaurant,Fast Food Restaurant,Sandwich Place,40.87722416,-73.87939074
714,3,"Nudgee Beach, Brisbane",Nudgee Beach,Brisbane,Nudist Beach,Park,Café,Beach,Zoo Exhibit,Field,Fish & Chips Shop,Financial or Legal Service,Film Studio,Filipino Restaurant,-27.3451285,153.1030225
715,0,"Nudgee, Brisbane",Nudgee,Brisbane,Music Venue,Zoo Exhibit,Fishing Spot,Fish & Chips Shop,Financial or Legal Service,Film Studio,Filipino Restaurant,Field,Fast Food Restaurant,Farmers Market,-27.3652168,153.0900564
716,3,"Nundah, Brisbane",Nundah,Brisbane,Café,Thai Restaurant,Gym,Pizza Place,Train Station,Sandwich Place,Pub,Shopping Mall,Wine Bar,Flea Market,-27.4012298,153.0603789
717,0,"Oakland Gardens, New York City US",Oakland Gardens,New York City US,Korean Restaurant,Chinese Restaurant,Donut Shop,Yoga Studio,Bank,Bagel Shop,Pizza Place,Coffee Shop,Pharmacy,Persian Restaurant,40.74561857,-73.75494976
718,0,"Oakwood, New York City US",Oakwood,New York City US,Bus Stop,Bar,Lawyer,Women's Store,Farm,Financial or Legal Service,Film Studio,Filipino Restaurant,Field,Fast Food Restaurant,40.55846224,-74.12156594
719,0,"Ocean Hill, New York City US",Ocean Hill,New York City US,Deli / Bodega,Playground,Food,Chinese Restaurant,Bus Stop,Convenience Store,Southern / Soul Food Restaurant,Dry Cleaner,Donut Shop,Grocery Store,40.67840255,-73.91306832
720,0,"Ocean Parkway, New York City US",Ocean Parkway,New York City US,Restaurant,Liquor Store,Bus Station,Steakhouse,General Entertainment,Gift Shop,Paper / Office Supplies Store,Gym,Gym / Fitness Center,Pharmacy,40.61305977,-73.96836678
721,2,"Okhla, New Delhi India",Okhla,New Delhi India,Bookstore,Chinese Restaurant,Indian Restaurant,Mobile Phone Shop,Coffee Shop,Business Service,Zoo Exhibit,Financial or Legal Service,Film Studio,Filipino Restaurant,28.5636616,77.2890546
722,0,"Old Town, New York City US",Old Town,New York City US,Italian Restaurant,Optical Shop,Pharmacy,American Restaurant,Grocery Store,Video Store,Liquor Store,Pizza Place,Market,Flower Shop,40.59632891,-74.08751118
723,0,"Olinville, New York City US",Olinville,New York City US,Caribbean Restaurant,Supermarket,Chinese Restaurant,Fried Chicken Joint,Deli / Bodega,Basketball Court,Food,Laundromat,Farmers Market,Film Studio,40.87137078,-73.86332362
724,3,"One Tree Hill, Auckland City New Zealand",One Tree Hill,Auckland City New Zealand,Café,Plaza,Park,Cricket Ground,Playground,Gastropub,Doctor's Office,Fish & Chips Shop,Athletics & Sports,Planetarium,-36.900172,174.7831302
725,3,"Onehunga, Auckland City New Zealand",Onehunga,Auckland City New Zealand,Café,Clothing Store,Pizza Place,Theater,Lingerie Store,Grocery Store,Pool,Bookstore,Park,Sporting Goods Shop,-36.9237924,174.7857738
726,3,"Oneroa, Auckland City New Zealand",Oneroa,Auckland City New Zealand,Café,Fish & Chips Shop,Beach,Coffee Shop,Brewery,Seafood Restaurant,Art Gallery,Ice Cream Shop,Pizza Place,Movie Theater,-36.7819161,175.0098094
727,3,"Onetangi, Auckland City New Zealand",Onetangi,Auckland City New Zealand,Hostel,Beach,Restaurant,Pub,Café,Film Studio,Filipino Restaurant,Field,Fast Food Restaurant,Farmers Market,-36.7891861,175.0825819
728,3,"Opawa, Christchurch New Zealand",Opawa,Christchurch New Zealand,Farmers Market,Café,Park,Skating Rink,Supermarket,Zoo Exhibit,Film Studio,Filipino Restaurant,Field,Fast Food Restaurant,-43.5536905,172.663178
729,3,"Orakei, Auckland City New Zealand",Orakei,Auckland City New Zealand,Train Station,Park,Café,Comfort Food Restaurant,Trail,Garden Center,Deli / Bodega,Modern European Restaurant,Grocery Store,Shopping Mall,-36.870288,174.8144154
730,0,"Oranga, Auckland City New Zealand",Oranga,Auckland City New Zealand,Fast Food Restaurant,Asian Restaurant,Paper / Office Supplies Store,Electronics Store,Tea Room,Convenience Store,Zoo Exhibit,Financial or Legal Service,Film Studio,Filipino Restaurant,-36.9095335,174.8015141
731,3,"Ostend, Auckland City New Zealand",Ostend,Auckland City New Zealand,Furniture / Home Store,Grocery Store,Flea Market,Café,Fast Food Restaurant,Financial or Legal Service,Film Studio,Filipino Restaurant,Field,Farmers Market,-36.7981858,175.0447352
732,0,"Otahuhu, Auckland City New Zealand",Otahuhu,Auckland City New Zealand,Vietnamese Restaurant,Fast Food Restaurant,Grocery Store,Food Court,Thai Restaurant,Recreation Center,Financial or Legal Service,Film Studio,Filipino Restaurant,Field,-36.9457267,174.8451244
733,0,"Owairaka, Auckland City New Zealand",Owairaka,Auckland City New Zealand,Park,Restaurant,Asian Restaurant,Café,Grocery Store,Gym / Fitness Center,Soccer Field,Ethiopian Restaurant,History Museum,Electronics Store,-36.8962642,174.7188161
734,3,"Oxley, Brisbane",Oxley,Brisbane,Bus Station,Coffee Shop,Train Station,Italian Restaurant,Supermarket,Golf Course,Café,Film Studio,Filipino Restaurant,Field,-27.5564622,152.9743667
735,0,"Ozone Park, New York City US",Ozone Park,New York City US,Pizza Place,Gym,Pharmacy,Diner,Bank,Gym / Fitness Center,Shop & Service,Mattress Store,Bus Station,Mobile Phone Shop,40.68070847,-73.84320266
736,0,"Pacific Palisades, Los Angeles US",Pacific Palisades,Los Angeles US,Coffee Shop,Ice Cream Shop,Supermarket,Sushi Restaurant,Pharmacy,Chinese Restaurant,Café,American Restaurant,Italian Restaurant,Gym,34.0480643,-118.5264706
737,0,"Pacoima, Los Angeles US",Pacoima,Los Angeles US,Mexican Restaurant,Middle Eastern Restaurant,Burger Joint,Fast Food Restaurant,Farm,Financial or Legal Service,Film Studio,Filipino Restaurant,Field,Farmers Market,34.2625025,-118.427027
738,3,"Paddington, Brisbane",Paddington,Brisbane,Café,Italian Restaurant,Coffee Shop,Swim School,Wine Shop,Pizza Place,Park,Laundromat,Indian Restaurant,Himalayan Restaurant,-27.4604626,153.0019682
739,3,"Paddington, Sydney",Paddington,Sydney,Café,Bar,Italian Restaurant,Pub,Cricket Ground,Australian Restaurant,Wine Bar,Coffee Shop,Mexican Restaurant,Seafood Restaurant,-33.8841572,151.2272766
740,0,"Paerdegat Basin, New York City US",Paerdegat Basin,New York City US,Moving Target,Auto Garage,Asian Restaurant,Food,Harbor / Marina,Gym,Farm,Farmers Market,Falafel Restaurant,Fish Market,40.63131755,-73.90233474
741,2,"Paharganj, New Delhi India",Paharganj,New Delhi India,Hotel,Indian Restaurant,Café,Fast Food Restaurant,Bakery,Indian Chinese Restaurant,Falafel Restaurant,Food,Tibetan Restaurant,Breakfast Spot,28.6414989,77.2140607
742,2,"Palam, New Delhi India",Palam,New Delhi India,Indian Restaurant,Bar,Farmers Market,Fish & Chips Shop,Financial or Legal Service,Film Studio,Filipino Restaurant,Field,Fast Food Restaurant,Farm,28.5918933,77.0828242
743,0,"Palm Beach, Auckland City New Zealand",Palm Beach,Auckland City New Zealand,Beach,Fish & Chips Shop,Resort,Zoo Exhibit,Farmers Market,Financial or Legal Service,Film Studio,Filipino Restaurant,Field,Fast Food Restaurant,-36.7816563,175.0435805
744,0,"Palms, Los Angeles US",Palms,Los Angeles US,Grocery Store,Café,Indonesian Restaurant,Italian Restaurant,Ramen Restaurant,Spa,Vietnamese Restaurant,Video Store,Playground,Organic Grocery,34.0247328,-118.4116152
745,2,"Pandav Nagar, New Delhi India",Pandav Nagar,New Delhi India,Indian Restaurant,Light Rail Station,Arcade,Movie Theater,Fishing Spot,Fish & Chips Shop,Financial or Legal Service,Film Studio,Filipino Restaurant,Field,28.6500237,77.1536755
746,3,"Panjiayuan Station, Beijing China",Panjiayuan Station,Beijing China,Chinese Restaurant,Steakhouse,Asian Restaurant,Motel,BBQ Joint,Korean Restaurant,Park,Café,Zoo Exhibit,Film Studio,40.330303,116.6283762
747,0,"Panmure, Auckland City New Zealand",Panmure,Auckland City New Zealand,Furniture / Home Store,Shoe Store,Chinese Restaurant,Performing Arts Venue,Grocery Store,Sporting Goods Shop,Malay Restaurant,Gym,Gym / Fitness Center,Dessert Shop,-36.90125,174.855573
748,0,"Panorama City, Los Angeles US",Panorama City,Los Angeles US,Mobile Phone Shop,Shoe Store,Mexican Restaurant,Sandwich Place,Pharmacy,Fast Food Restaurant,Filipino Restaurant,Snack Place,Bank,Supplement Shop,34.2242902,-118.4453745
749,0,"Papanui, Christchurch New Zealand",Papanui,Christchurch New Zealand,Asian Restaurant,Thai Restaurant,Steakhouse,Electronics Store,Café,Fast Food Restaurant,Grocery Store,Egyptian Restaurant,Shopping Mall,Chinese Restaurant,-43.4967917,172.607626
750,0,"Park Hill, New York City US",Park Hill,New York City US,Bus Stop,Athletics & Sports,Gym / Fitness Center,Coffee Shop,Hotel,Farmers Market,Film Studio,Filipino Restaurant,Field,Fast Food Restaurant,40.60919044,-74.08015735
751,0,"Park La Brea, Los Angeles US",Park La Brea,Los Angeles US,Residential Building (Apartment / Condo),Art Museum,Department Store,Other Great Outdoors,Convenience Store,Park,Hotel,Historic Site,Clothing Store,Cosmetics Shop,34.0674016,-118.3552363
752,0,"Park Slope, New York City US",Park Slope,New York City US,Coffee Shop,Burger Joint,American Restaurant,Bagel Shop,Bakery,Pizza Place,Thai Restaurant,Pet Store,Italian Restaurant,Grocery Store,40.67232052,-73.9770503
753,0,"Parkchester, New York City US",Parkchester,New York City US,Supermarket,Pizza Place,Asian Restaurant,American Restaurant,Kids Store,Mattress Store,Video Game Store,Plaza,Martial Arts Dojo,Italian Restaurant,40.83793782,-73.85600311
754,0,"Parkinson, Brisbane",Parkinson,Brisbane,Construction & Landscaping,Bus Station,Shop & Service,Financial or Legal Service,Film Studio,Filipino Restaurant,Field,Fast Food Restaurant,Farmers Market,Zoo Exhibit,-27.6357372,153.0300028
755,0,"Parklands, Christchurch New Zealand",Parklands,Christchurch New Zealand,Post Office,Bar,Gastropub,Supermarket,Sandwich Place,Farmers Market,Fish & Chips Shop,Financial or Legal Service,Film Studio,Filipino Restaurant,-43.4779389,172.7012435
756,0,"Parkville, Melbourne",Parkville,Melbourne,Zoo Exhibit,Convenience Store,Café,Hotel,Park,Coffee Shop,Sculpture Garden,Train Station,Athletics & Sports,Grocery Store,-37.7871148,144.9515533
757,3,"Parnell, Auckland City New Zealand",Parnell,Auckland City New Zealand,Café,Coffee Shop,Pizza Place,Hotel,Thai Restaurant,Japanese Restaurant,Restaurant,Dessert Shop,Garden,Fish & Chips Shop,-36.8554763,174.7805576
758,4,"Partap Nagar, New Delhi India",Partap Nagar,New Delhi India,ATM,Food Court,Tourist Information Center,Fish Market,Financial or Legal Service,Film Studio,Filipino Restaurant,Field,Fast Food Restaurant,Farmers Market,26.8037,75.8085
759,0,"Paschim Vihar, New Delhi India",Paschim Vihar,New Delhi India,Coffee Shop,Garden,BBQ Joint,Convenience Store,Zoo Exhibit,Financial or Legal Service,Film Studio,Filipino Restaurant,Field,Fast Food Restaurant,28.6695782,77.095956
760,3,"Patel Nagar, New Delhi India",Patel Nagar,New Delhi India,ATM,Café,Train Station,Women's Store,Farmers Market,Financial or Legal Service,Film Studio,Filipino Restaurant,Field,Fast Food Restaurant,28.6598088,77.156957
761,2,"Patparganj, New Delhi India",Patparganj,New Delhi India,Juice Bar,Department Store,Indian Restaurant,Coffee Shop,Exhibit,Eye Doctor,Fabric Shop,Factory,Falafel Restaurant,Event Space,28.6115923,77.2905644
762,0,"Pelham Bay, New York City US",Pelham Bay,New York City US,Italian Restaurant,Deli / Bodega,Bank,Sandwich Place,Donut Shop,Fast Food Restaurant,Gym / Fitness Center,Convenience Store,Mexican Restaurant,BBQ Joint,40.85064141,-73.83207378
763,0,"Pelham Gardens, New York City US",Pelham Gardens,New York City US,Donut Shop,Pharmacy,Bus Station,Pizza Place,Italian Restaurant,Playground,Deli / Bodega,Bank,Grocery Store,American Restaurant,40.86296562,-73.84161195
764,0,"Pelham Parkway, New York City US",Pelham Parkway,New York City US,Chinese Restaurant,Pizza Place,Italian Restaurant,Bus Station,Track,Donut Shop,Plaza,Coffee Shop,Sandwich Place,Bank,40.8574135,-73.85475564
765,3,"Penrose, Auckland City New Zealand",Penrose,Auckland City New Zealand,Café,Electronics Store,Asian Restaurant,Food & Drink Shop,Paper / Office Supplies Store,Outdoors & Recreation,Football Stadium,Rental Car Location,Fast Food Restaurant,Film Studio,-36.9111443,174.8147813
766,0,"Petrie Terrace, Brisbane",Petrie Terrace,Brisbane,Hostel,Indian Restaurant,Vietnamese Restaurant,Beer Garden,Australian Restaurant,Bike Rental / Bike Share,Multiplex,Tapas Restaurant,Tibetan Restaurant,Shopping Mall,-27.4633447,153.0129803
767,3,"Phillipstown, Christchurch New Zealand",Phillipstown,Christchurch New Zealand,Café,Fast Food Restaurant,Bakery,Pizza Place,Park,Fish & Chips Shop,Video Game Store,Hostel,Sandwich Place,Paper / Office Supplies Store,-43.5355554,172.6635142
768,0,"Pico-Union, Los Angeles US",Pico-Union,Los Angeles US,Fast Food Restaurant,Taco Place,Ice Cream Shop,Convenience Store,Pizza Place,South American Restaurant,Food,Food Truck,Bus Station,Music Venue,34.0465669,-118.2878942
769,0,"Ping'anli, Beijing China",Ping'anli,Beijing China,Hotel,Chinese Restaurant,Metro Station,Hostel,Mexican Restaurant,Tea Room,Bookstore,Museum,Beijing Restaurant,Beer Bar,39.9314815,116.3664948
770,0,"Pinjarra Hills, Brisbane",Pinjarra Hills,Brisbane,Bus Station,Zoo Exhibit,Fishing Spot,Fish & Chips Shop,Financial or Legal Service,Film Studio,Filipino Restaurant,Field,Fast Food Restaurant,Farmers Market,-27.5394651,152.899971
771,0,"Pinkenba, Brisbane",Pinkenba,Brisbane,Bakery,Pub,Farmers Market,Fish Market,Fish & Chips Shop,Financial or Legal Service,Film Studio,Filipino Restaurant,Field,Fast Food Restaurant,-27.4221287,153.1197445
772,2,"Pitam Pura, New Delhi India",Pitam Pura,New Delhi India,Furniture / Home Store,Fried Chicken Joint,Indian Restaurant,French Restaurant,Fish & Chips Shop,Event Service,Event Space,Exhibit,Eye Doctor,Fabric Shop,28.7032676,77.1322497
773,0,"Playa Vista, Los Angeles US",Playa Vista,Los Angeles US,Gym / Fitness Center,Dog Run,Pharmacy,Mobile Phone Shop,Coffee Shop,Electronics Store,Mediterranean Restaurant,Bank,Hawaiian Restaurant,Mexican Restaurant,33.9759574,-118.4181815
774,0,"Playa del Rey, Los Angeles US",Playa del Rey,Los Angeles US,Pharmacy,Pizza Place,Speakeasy,Shipping Store,Donut Shop,Park,Gym / Fitness Center,Sandwich Place,Flower Shop,Liquor Store,33.9550828,-118.4367496
775,0,"Pleasant Plains, New York City US",Pleasant Plains,New York City US,Pizza Place,Donut Shop,Deli / Bodega,Bank,Bakery,Food,Ice Cream Shop,Fast Food Restaurant,Toll Plaza,Discount Store,40.52469938,-74.21983107
776,3,"Point Chevalier, Auckland City New Zealand",Point Chevalier,Auckland City New Zealand,Café,Thai Restaurant,Chinese Restaurant,Bakery,Park,Fast Food Restaurant,Bar,Pizza Place,Video Store,Bistro,-36.8665285,174.7080874
777,0,"Point England, Auckland City New Zealand",Point England,Auckland City New Zealand,Train Station,Gym / Fitness Center,Pool,Park,Fast Food Restaurant,Zoo Exhibit,Farmers Market,Filipino Restaurant,Field,Farm,-36.8847075,174.8652954
778,0,"Pomonok, New York City US",Pomonok,New York City US,Bowling Alley,Japanese Restaurant,Bar,Playground,Supermarket,Scenic Lookout,Bus Station,Park,Shop & Service,Pizza Place,40.73493618,-73.8048612
779,3,"Ponsonby, Auckland City New Zealand",Ponsonby,Auckland City New Zealand,Café,Italian Restaurant,Restaurant,Food Court,Japanese Restaurant,Pizza Place,Shopping Mall,French Restaurant,Burger Joint,Supermarket,-36.8500818,174.7421365
780,0,"Port Ivory, New York City US",Port Ivory,New York City US,Business Service,Zoo Exhibit,Fishing Spot,Fish & Chips Shop,Financial or Legal Service,Film Studio,Filipino Restaurant,Field,Fast Food Restaurant,Farmers Market,40.63968298,-74.17464533
